ds,yhat,risk_score
2024-01-13 19:00:00,37.99412101486378,0.0
2024-01-13 20:00:00,38.559028434628935,0.0
2024-01-13 21:00:00,38.84422900658819,0.0
2024-01-13 22:00:00,38.29515917040446,0.0
2024-01-13 23:00:00,36.81827185299876,0.0
2024-01-14 00:00:00,35.01779525017227,0.0
2024-01-14 01:00:00,33.82061088831372,0.0
2024-01-14 02:00:00,33.773056792476204,0.0
2024-01-14 03:00:00,34.62560863008364,0.0
2024-01-14 04:00:00,35.57911587555385,0.0
2024-01-14 05:00:00,35.967360848740064,0.0
2024-01-14 06:00:00,35.77579265513757,0.0
2024-01-14 07:00:00,35.4970243803633,0.0
2024-01-14 08:00:00,35.614435223144184,0.0
2024-01-14 09:00:00,36.12703098441373,0.0
2024-01-14 10:00:00,36.60681903238096,0.0
2024-01-14 11:00:00,36.66813478542404,0.0
2024-01-14 12:00:00,36.354927106403544,0.0
2024-01-14 13:00:00,36.071190067725105,0.0
2024-01-14 14:00:00,36.16090128512826,0.0
2024-01-14 15:00:00,36.58914161648401,0.0
2024-01-14 16:00:00,37.04308705119554,0.0
2024-01-14 17:00:00,37.31405380618833,0.0
2024-01-14 18:00:00,37.52319208289826,0.0
2024-01-14 19:00:00,37.92718516969409,0.0
2024-01-14 20:00:00,38.5064513450252,0.0
2024-01-14 21:00:00,38.806010672540886,0.0
2024-01-14 22:00:00,38.27129959196514,0.0
2024-01-14 23:00:00,36.808771030049485,0.0
2024-01-15 00:00:00,35.022653182893826,0.0
2024-01-15 01:00:00,33.83982757656529,0.0
2024-01-15 02:00:00,33.80663223628695,0.0
2024-01-15 03:00:00,34.673542829474194,0.0
2024-01-15 04:00:00,35.64140883045791,0.0
2024-01-15 05:00:00,36.04401255924559,0.0
2024-01-15 06:00:00,35.85244436562749,0.0
2024-01-15 07:00:00,35.57367609088963,0.0
2024-01-15 08:00:00,35.69108693364676,0.0
2024-01-15 09:00:00,36.203682694926336,0.0
2024-01-15 10:00:00,36.683470742894976,0.0
2024-01-15 11:00:00,36.74478649593215,0.0
2024-01-15 12:00:00,36.43157881688279,0.0
2024-01-15 13:00:00,36.147841778224446,0.0
2024-01-15 14:00:00,36.23755299562865,0.0
2024-01-15 15:00:00,36.665793326985685,0.0
2024-01-15 16:00:00,37.11973876169827,0.0
2024-01-15 17:00:00,37.390705516691334,0.0
2024-01-15 18:00:00,37.59984379341175,0.0
2024-01-15 19:00:00,38.003836880178895,0.0
2024-01-15 20:00:00,38.58310305550637,0.0
2024-01-15 21:00:00,38.88266238304154,0.0
2024-01-15 22:00:00,38.3479513024435,0.0
2024-01-15 23:00:00,36.88542274062137,0.0
2024-01-16 00:00:00,35.0993048933861,0.0
2024-01-16 01:00:00,33.916479287057896,0.0
2024-01-16 02:00:00,33.88328394676886,0.0
2024-01-16 03:00:00,34.75887784669329,0.0
2024-01-16 04:00:00,35.735427154494786,0.0
